geneid,Symbol
ENSG00000101825,MXRA5
ENSG00000235649,MXRA5Y
ENSG00000182534,MXRA7
ENSG00000162576,MXRA8
ENSG00000179820,MYADM
ENSG00000239649,MYADML
ENSG00000185105,MYADML2
ENSG00000118513,MYB
ENSG00000236703,MYB-AS1
ENSG00000132382,MYBBP1A
ENSG00000185697,MYBL1
ENSG00000101057,MYBL2
ENSG00000196091,MYBPC1
ENSG00000086967,MYBPC2
ENSG00000134571,MYBPC3
ENSG00000133055,MYBPH
ENSG00000221986,MYBPHL
ENSG00000136997,MYC
ENSG00000214114,MYCBP
ENSG00000005810,MYCBP2
ENSG00000236051,MYCBP2-AS1
ENSG00000229521,MYCBP2-AS2
ENSG00000136449,MYCBPAP
ENSG00000116990,MYCL
ENSG00000204053,MYCLP1
ENSG00000228004,MYCLP2
ENSG00000134323,MYCN
ENSG00000233718,MYCNOS
ENSG00000223850,MYCNUT
ENSG00000120279,MYCT1
ENSG00000172936,MYD88
ENSG00000074842,MYDGF
ENSG00000104177,MYEF2
ENSG00000172927,MYEOV
ENSG00000111049,MYF5
ENSG00000111046,MYF6
ENSG00000109061,MYH1
ENSG00000125414,MYH2
ENSG00000109063,MYH3
ENSG00000264424,MYH4
ENSG00000197616,MYH6
ENSG00000092054,MYH7
ENSG00000078814,MYH7B
ENSG00000133020,MYH8
ENSG00000100345,MYH9
ENSG00000272975,MYHAS
ENSG00000168530,MYL1
ENSG00000111245,MYL2
ENSG00000160808,MYL3
ENSG00000198336,MYL4
ENSG00000215375,MYL5
ENSG00000092841,MYL6
ENSG00000196465,MYL6B
ENSG00000228380,MYL6BP1
ENSG00000226543,MYL6P1
ENSG00000235808,MYL6P2
ENSG00000227173,MYL6P3
ENSG00000240677,MYL6P4
ENSG00000228118,MYL6P5
ENSG00000106631,MYL7
ENSG00000229596,MYL8P
ENSG00000101335,MYL9
ENSG00000007944,MYLIP
ENSG00000065534,MYLK
ENSG00000101306,MYLK2
ENSG00000140795,MYLK3
ENSG00000145949,MYLK4
ENSG00000228868,MYLKP1
ENSG00000180209,MYLPF
ENSG00000187616,MYMK
ENSG00000262179,MYMX
ENSG00000085274,MYNN
ENSG00000166866,MYO1A
ENSG00000128641,MYO1B
ENSG00000197879,MYO1C
ENSG00000176658,MYO1D
ENSG00000157483,MYO1E
ENSG00000142347,MYO1F
ENSG00000136286,MYO1G
ENSG00000174527,MYO1H
ENSG00000095777,MYO3A
ENSG00000071909,MYO3B
ENSG00000197535,MYO5A
ENSG00000167306,MYO5B
ENSG00000274680,MYO5BP1
ENSG00000238245,MYO5BP2
ENSG00000228656,MYO5BP3
ENSG00000128833,MYO5C
ENSG00000196586,MYO6
ENSG00000137474,MYO7A
ENSG00000169994,MYO7B
ENSG00000066933,MYO9A
ENSG00000099331,MYO9B
ENSG00000034971,MYOC
ENSG00000141052,MYOCD
ENSG00000129152,MYOD1
ENSG00000138119,MYOF
ENSG00000122180,MYOG
ENSG00000101605,MYOM1
ENSG00000036448,MYOM2
ENSG00000142661,MYOM3
ENSG00000229647,MYOSLID
ENSG00000120729,MYOT
ENSG00000177791,MYOZ1
ENSG00000172399,MYOZ2
ENSG00000164591,MYOZ3
ENSG00000138347,MYPN
ENSG00000176182,MYPOP
ENSG00000124920,MYRF
ENSG00000166268,MYRFL
ENSG00000170011,MYRIP
ENSG00000162601,MYSM1
ENSG00000196132,MYT1
ENSG00000186487,MYT1L
ENSG00000225619,MYT1L-AS1
ENSG00000263155,MYZAP
ENSG00000170476,MZB1
ENSG00000099326,MZF1
ENSG00000267858,MZF1-AS1
ENSG00000204899,MZT1
ENSG00000271264,MZT1P1
ENSG00000271404,MZT1P2
ENSG00000173272,MZT2A
ENSG00000152082,MZT2B
ENSG00000102921,N4BP1
ENSG00000078177,N4BP2
ENSG00000139597,N4BP2L1
ENSG00000244754,N4BP2L2
ENSG00000281026,N4BP2L2-IT2
ENSG00000145911,N4BP3
ENSG00000156239,N6AMT1
ENSG00000102030,NAA10
ENSG00000156269,NAA11
ENSG00000164134,NAA15
ENSG00000172766,NAA16
ENSG00000173418,NAA20
ENSG00000111300,NAA25
ENSG00000139977,NAA30
ENSG00000135040,NAA35
ENSG00000183011,NAA38
ENSG00000110583,NAA40
ENSG00000121579,NAA50
ENSG00000122390,NAA60
ENSG00000138744,NAAA
ENSG00000077616,NAALAD2
ENSG00000168060,NAALADL1
ENSG00000177694,NAALADL2
ENSG00000225552,NAALADL2-AS1
ENSG00000226779,NAALADL2-AS2
ENSG00000230292,NAALADL2-AS3
ENSG00000138386,NAB1
ENSG00000166886,NAB2
ENSG00000173559,NABP1
ENSG00000139579,NABP2
ENSG00000196531,NACA
ENSG00000253506,NACA2
ENSG00000121089,NACA3P
ENSG00000136274,NACAD
ENSG00000228224,NACAP1
ENSG00000180230,NACAP2
ENSG00000257210,NACAP3
ENSG00000249488,NACAP5
ENSG00000248403,NACAP6
ENSG00000218965,NACAP7
ENSG00000160877,NACC1
ENSG00000148411,NACC2
ENSG00000008130,NADK
ENSG00000152620,NADK2
ENSG00000245711,NADK2-AS1
ENSG00000172890,NADSYN1
ENSG00000159593,NAE1
ENSG00000145414,NAF1
ENSG00000198951,NAGA
ENSG00000124357,NAGK
ENSG00000108784,NAGLU
ENSG00000103174,NAGPA
ENSG00000267072,NAGPA-AS1
ENSG00000161653,NAGS
ENSG00000171169,NAIF1
ENSG00000249437,NAIP
ENSG00000102452,NALCN
ENSG00000233009,NALCN-AS1
ENSG00000237886,NALT1
ENSG00000271086,NAMA
ENSG00000105835,NAMPT
ENSG00000229644,NAMPTP1
ENSG00000249229,NAMPTP2
ENSG00000261053,NAMPTP3
ENSG00000111704,NANOG
ENSG00000205857,NANOGNB
ENSG00000226034,NANOGNBP1
ENSG00000256563,NANOGNBP2
ENSG00000176654,NANOGP1
ENSG00000228670,NANOGP2
ENSG00000271373,NANOGP3
ENSG00000237065,NANOGP4
ENSG00000231697,NANOGP5
ENSG00000227351,NANOGP6
ENSG00000258774,NANOGP7
ENSG00000255192,NANOGP8
ENSG00000231809,NANOGP9
ENSG00000188613,NANOS1
ENSG00000188425,NANOS2
ENSG00000187556,NANOS3
ENSG00000170191,NANP
ENSG00000095380,NANS
ENSG00000187109,NAP1L1
ENSG00000254759,NAP1L1P1
ENSG00000229163,NAP1L1P2
ENSG00000213371,NAP1L1P3
ENSG00000186462,NAP1L2
ENSG00000186310,NAP1L3
ENSG00000205531,NAP1L4
ENSG00000177173,NAP1L4P1
ENSG00000224816,NAP1L4P2
ENSG00000234145,NAP1L4P3
ENSG00000177432,NAP1L5
ENSG00000204118,NAP1L6
ENSG00000105402,NAPA
ENSG00000268061,NAPA-AS1
ENSG00000125814,NAPB
ENSG00000161048,NAPEPLD
ENSG00000134265,NAPG
ENSG00000271408,NAPGP1
ENSG00000147813,NAPRT
ENSG00000131400,NAPSA
ENSG00000131401,NAPSB
ENSG00000141562,NARF
ENSG00000266236,NARF-IT1
ENSG00000103245,NARFL
ENSG00000134440,NARS
ENSG00000137513,NARS2
ENSG00000253789,NARSP2
ENSG00000132780,NASP
ENSG00000171428,NAT1
ENSG00000156006,NAT2
ENSG00000243477,NAT6
ENSG00000144035,NAT8
ENSG00000204872,NAT8B
ENSG00000185818,NAT8L
ENSG00000109065,NAT9
ENSG00000274180,NATD1
ENSG00000253937,NATP
ENSG00000134369,NAV1
ENSG00000166833,NAV2
ENSG00000254894,NAV2-AS1
ENSG00000254453,NAV2-AS2
ENSG00000254542,NAV2-AS3
ENSG00000254622,NAV2-AS4
ENSG00000255043,NAV2-AS5
ENSG00000255270,NAV2-IT1
ENSG00000067798,NAV3
ENSG00000213995,NAXD
ENSG00000163382,NAXE
ENSG00000151779,NBAS
ENSG00000260455,NBAT1
ENSG00000204272,NBDY
ENSG00000172915,NBEA
ENSG00000144426,NBEAL1
ENSG00000160796,NBEAL2
ENSG00000258590,NBEAP1
ENSG00000223875,NBEAP3
ENSG00000158747,NBL1
ENSG00000104320,NBN
ENSG00000219481,NBPF1
ENSG00000227001,NBPF2P
ENSG00000142794,NBPF3
ENSG00000196427,NBPF4
ENSG00000243967,NBPF5P
ENSG00000186086,NBPF6
ENSG00000215864,NBPF7
ENSG00000270231,NBPF8
ENSG00000269713,NBPF9
ENSG00000188554,NBR1
ENSG00000198496,NBR2
ENSG00000104490,NCALD
ENSG00000149294,NCAM1
ENSG00000227487,NCAM1-AS1
ENSG00000154654,NCAM2
ENSG00000130287,NCAN
ENSG00000010292,NCAPD2
ENSG00000230356,NCAPD2P1
ENSG00000151503,NCAPD3
ENSG00000109805,NCAPG
ENSG00000146918,NCAPG2
ENSG00000250290,NCAPGP1
ENSG00000259749,NCAPGP2
ENSG00000121152,NCAPH
ENSG00000025770,NCAPH2
ENSG00000136937,NCBP1
ENSG00000114503,NCBP2
ENSG00000225578,NCBP2-AS1
ENSG00000270170,NCBP2-AS2
ENSG00000170935,NCBP2L
ENSG00000074356,NCBP3
ENSG00000188505,NCCRP1
ENSG00000020129,NCDN
ENSG00000144959,NCEH1
ENSG00000158517,NCF1
ENSG00000182487,NCF1B
ENSG00000165178,NCF1C
ENSG00000116701,NCF2
ENSG00000100365,NCF4
ENSG00000183822,NCF4-AS1
ENSG00000158092,NCK1
ENSG00000071051,NCK2
ENSG00000061676,NCKAP1
ENSG00000123338,NCKAP1L
ENSG00000176771,NCKAP5
ENSG00000232474,NCKAP5-IT1
ENSG00000167566,NCKAP5L
ENSG00000213672,NCKIPSD
ENSG00000115053,NCL
ENSG00000125912,NCLN
ENSG00000213212,NCLP1
ENSG00000234228,NCLP2
ENSG00000184454,NCMAP
ENSG00000084676,NCOA1
ENSG00000140396,NCOA2
ENSG00000124151,NCOA3
ENSG00000266412,NCOA4
ENSG00000249934,NCOA4P2
ENSG00000249245,NCOA4P3
ENSG00000249215,NCOA4P4
ENSG00000124160,NCOA5
ENSG00000198646,NCOA6
ENSG00000111912,NCOA7
ENSG00000232131,NCOA7-AS1
ENSG00000141027,NCOR1
ENSG00000240108,NCOR1P1
ENSG00000233601,NCOR1P3
ENSG00000196498,NCOR2
ENSG00000189430,NCR1
ENSG00000096264,NCR2
ENSG00000204475,NCR3
ENSG00000188211,NCR3LG1
ENSG00000107130,NCS1
ENSG00000162736,NCSTN
ENSG00000219592,NCSTNP1
ENSG00000058804,NDC1
ENSG00000080986,NDC80
ENSG00000072864,NDE1
ENSG00000271337,NDE1P2
ENSG00000166579,NDEL1
ENSG00000131507,NDFIP1
ENSG00000255892,NDFIP1P1
ENSG00000102471,NDFIP2
ENSG00000232132,NDFIP2-AS1
ENSG00000182636,NDN
ENSG00000173376,NDNF
ENSG00000188566,NDOR1
ENSG00000124479,NDP
ENSG00000236276,NDP-AS1
ENSG00000104419,NDRG1
ENSG00000165795,NDRG2
ENSG00000101079,NDRG3
ENSG00000103034,NDRG4
ENSG00000070614,NDST1
ENSG00000254333,NDST1-AS1
ENSG00000166507,NDST2
ENSG00000164100,NDST3
ENSG00000138653,NDST4
ENSG00000125356,NDUFA1
ENSG00000131495,NDUFA2
ENSG00000170906,NDUFA3
ENSG00000267590,NDUFA3P1
ENSG00000254856,NDUFA3P2
ENSG00000213032,NDUFA3P3
ENSG00000259262,NDUFA3P4
ENSG00000262366,NDUFA3P6
ENSG00000189043,NDUFA4
ENSG00000185633,NDUFA4L2
ENSG00000236691,NDUFA4P2
ENSG00000128609,NDUFA5
ENSG00000232390,NDUFA5P1
ENSG00000253454,NDUFA5P2
ENSG00000234853,NDUFA5P3
ENSG00000233659,NDUFA5P4
ENSG00000242365,NDUFA5P5
ENSG00000256310,NDUFA5P6
ENSG00000234039,NDUFA5P7
ENSG00000236987,NDUFA5P8
ENSG00000220831,NDUFA5P9
ENSG00000184983,NDUFA6
ENSG00000267855,NDUFA7
ENSG00000119421,NDUFA8
ENSG00000271710,NDUFA8P1
ENSG00000139180,NDUFA9
ENSG00000237406,NDUFA9P1
ENSG00000004779,NDUFAB1
ENSG00000217767,NDUFAB1P1
ENSG00000137806,NDUFAF1
ENSG00000164182,NDUFAF2
ENSG00000178057,NDUFAF3
ENSG00000123545,NDUFAF4
ENSG00000259467,NDUFAF4P1
ENSG00000213483,NDUFAF4P2
ENSG00000236411,NDUFAF4P3
ENSG00000231378,NDUFAF4P4
ENSG00000101247,NDUFAF5
ENSG00000156170,NDUFAF6
ENSG00000003509,NDUFAF7
ENSG00000224877,NDUFAF8
ENSG00000183648,NDUFB1
ENSG00000231884,NDUFB1P1
ENSG00000234523,NDUFB1P2
ENSG00000090266,NDUFB2
ENSG00000240889,NDUFB2-AS1
ENSG00000249074,NDUFB2P1
ENSG00000119013,NDUFB3
ENSG00000065518,NDUFB4
ENSG00000242510,NDUFB4P1
ENSG00000251306,NDUFB4P2
ENSG00000231096,NDUFB4P3
ENSG00000217718,NDUFB4P4
ENSG00000226114,NDUFB4P5
ENSG00000235258,NDUFB4P6
ENSG00000225428,NDUFB4P7
ENSG00000223663,NDUFB4P8
ENSG00000249754,NDUFB4P9
ENSG00000136521,NDUFB5
ENSG00000251025,NDUFB5P1
ENSG00000214628,NDUFB5P2
ENSG00000165264,NDUFB6
ENSG00000099795,NDUFB7
ENSG00000166136,NDUFB8
ENSG00000147684,NDUFB9
ENSG00000271045,NDUFB9P1
ENSG00000236281,NDUFB9P2
ENSG00000253994,NDUFB9P3
ENSG00000109390,NDUFC1
ENSG00000151366,NDUFC2
ENSG00000259112,NDUFC2-KCTD14
ENSG00000023228,NDUFS1
ENSG00000158864,NDUFS2
ENSG00000213619,NDUFS3
ENSG00000164258,NDUFS4
ENSG00000168653,NDUFS5
ENSG00000218424,NDUFS5P1
ENSG00000234226,NDUFS5P2
ENSG00000233664,NDUFS5P3
ENSG00000251437,NDUFS5P4
ENSG00000230671,NDUFS5P5
ENSG00000255531,NDUFS5P6
ENSG00000145494,NDUFS6
ENSG00000241905,NDUFS6P1
ENSG00000115286,NDUFS7
ENSG00000110717,NDUFS8
ENSG00000167792,NDUFV1
ENSG00000178127,NDUFV2
ENSG00000266053,NDUFV2-AS1
ENSG00000267809,NDUFV2P1
ENSG00000160194,NDUFV3
ENSG00000245532,NEAT1
ENSG00000183091,NEB
ENSG00000078114,NEBL
ENSG00000231920,NEBL-AS1
ENSG00000123119,NECAB1
ENSG00000103154,NECAB2
ENSG00000125967,NECAB3
ENSG00000089818,NECAP1
ENSG00000178503,NECAP1P1
ENSG00000234632,NECAP1P2
ENSG00000157191,NECAP2
ENSG00000110400,NECTIN1
ENSG00000130202,NECTIN2
ENSG00000177707,NECTIN3
ENSG00000242242,NECTIN3-AS1
ENSG00000143217,NECTIN4
ENSG00000139350,NEDD1
ENSG00000069869,NEDD4
ENSG00000049759,NEDD4L
ENSG00000129559,NEDD8
ENSG00000255526,NEDD8-MDP1
ENSG00000111859,NEDD9
ENSG00000100285,NEFH
ENSG00000223489,NEFHP1
ENSG00000277586,NEFL
ENSG00000232634,NEFLP1
ENSG00000104722,NEFM
ENSG00000224697,NEFMP1
ENSG00000172260,NEGR1
ENSG00000228853,NEGR1-IT1
ENSG00000140398,NEIL1
ENSG00000154328,NEIL2
ENSG00000109674,NEIL3
ENSG00000137601,NEK1
ENSG00000117650,NEK2
ENSG00000231565,NEK2P2
ENSG00000230450,NEK2P4
ENSG00000136098,NEK3
ENSG00000114904,NEK4
ENSG00000225735,NEK4P1
ENSG00000264359,NEK4P2
ENSG00000270754,NEK4P3
ENSG00000197168,NEK5
ENSG00000119408,NEK6
ENSG00000151414,NEK7
ENSG00000160602,NEK8
ENSG00000119638,NEK9
ENSG00000185049,NELFA
ENSG00000188986,NELFB
ENSG00000101158,NELFCD
ENSG00000204356,NELFE
ENSG00000165973,NELL1
ENSG00000184613,NELL2
ENSG00000165525,NEMF
ENSG00000166881,NEMP1
ENSG00000189362,NEMP2
ENSG00000117691,NENF
ENSG00000233647,NENFP1
ENSG00000258288,NENFP2
ENSG00000248462,NENFP3
ENSG00000067141,NEO1
ENSG00000218233,NEPNP
ENSG00000163608,NEPRO
ENSG00000132688,NES
ENSG00000173848,NET1
ENSG00000166342,NETO1
ENSG00000171208,NETO2
ENSG00000204386,NEU1
ENSG00000115488,NEU2
ENSG00000162139,NEU3
ENSG00000204099,NEU4
ENSG00000107954,NEURL1
ENSG00000235470,NEURL1-AS1
ENSG00000214357,NEURL1B
ENSG00000124257,NEURL2
ENSG00000163121,NEURL3
ENSG00000215041,NEURL4
ENSG00000162992,NEUROD1
ENSG00000171532,NEUROD2
ENSG00000123307,NEUROD4
ENSG00000164600,NEUROD6
ENSG00000181965,NEUROG1
ENSG00000178403,NEUROG2
ENSG00000122859,NEUROG3
ENSG00000050030,NEXMIF
ENSG00000162614,NEXN
ENSG00000235927,NEXN-AS1
ENSG00000196712,NF1
ENSG00000270831,NF1P1
ENSG00000258997,NF1P2
ENSG00000183249,NF1P3
ENSG00000258027,NF1P4
ENSG00000175319,NF1P5
ENSG00000224435,NF1P6
ENSG00000278143,NF1P7
ENSG00000236956,NF1P8
ENSG00000281347,NF1P9
ENSG00000186575,NF2
ENSG00000235568,NFAM1
ENSG00000163531,NFASC
ENSG00000102908,NFAT5
ENSG00000131196,NFATC1
ENSG00000101096,NFATC2
ENSG00000176953,NFATC2IP
ENSG00000072736,NFATC3
ENSG00000100968,NFATC4
ENSG00000123405,NFE2
ENSG00000082641,NFE2L1
ENSG00000116044,NFE2L2
ENSG00000050344,NFE2L3
ENSG00000267497,NFE2L3P1
ENSG00000230257,NFE4
ENSG00000162599,NFIA
ENSG00000237853,NFIA-AS1
ENSG00000237928,NFIA-AS2
ENSG00000147862,NFIB
ENSG00000141905,NFIC
ENSG00000165030,NFIL3
ENSG00000008441,NFIX
ENSG00000109320,NFKB1
ENSG00000077150,NFKB2
ENSG00000100906,NFKBIA
ENSG00000104825,NFKBIB
ENSG00000167604,NFKBID
ENSG00000146232,NFKBIE
ENSG00000204498,NFKBIL1
ENSG00000144802,NFKBIZ
ENSG00000170322,NFRKB
ENSG00000244005,NFS1
ENSG00000169599,NFU1
ENSG00000230757,NFU1P1
ENSG00000233557,NFU1P2
ENSG00000086102,NFX1
ENSG00000170448,NFXL1
ENSG00000001167,NFYA
ENSG00000237849,NFYAP1
ENSG00000120837,NFYB
ENSG00000066136,NFYC
ENSG00000272145,NFYC-AS1
ENSG00000165553,NGB
ENSG00000129460,NGDN
ENSG00000066248,NGEF
ENSG00000134259,NGF
ENSG00000064300,NGFR
ENSG00000151092,NGLY1
ENSG00000182768,NGRN
ENSG00000187736,NHEJ1
ENSG00000171786,NHLH1
ENSG00000177551,NHLH2
ENSG00000187566,NHLRC1
ENSG00000196865,NHLRC2
ENSG00000188811,NHLRC3
ENSG00000257108,NHLRC4
ENSG00000145912,NHP2
ENSG00000105988,NHP2P1
ENSG00000213786,NHP2P2
ENSG00000188158,NHS
ENSG00000230020,NHS-AS1
ENSG00000135540,NHSL1
ENSG00000204131,NHSL2
ENSG00000145029,NICN1
ENSG00000116962,NID1
ENSG00000087303,NID2
ENSG00000196290,NIF3L1
ENSG00000155438,NIFK
ENSG00000236859,NIFK-AS1
ENSG00000214434,NIFKP1
ENSG00000251122,NIFKP2
ENSG00000256331,NIFKP3
ENSG00000261205,NIFKP4
ENSG00000268144,NIFKP6
ENSG00000251590,NIFKP7
ENSG00000259449,NIFKP8
ENSG00000237630,NIFKP9
ENSG00000177453,NIM1K
ENSG00000100503,NIN
ENSG00000131669,NINJ1
ENSG00000171840,NINJ2
ENSG00000101004,NINL
ENSG00000132603,NIP7
ENSG00000232805,NIP7P1
ENSG00000213264,NIP7P2
ENSG00000218428,NIP7P3
ENSG00000170113,NIPA1
ENSG00000140157,NIPA2
ENSG00000225843,NIPA2P1
ENSG00000241022,NIPA2P2
ENSG00000254151,NIPA2P4
ENSG00000236277,NIPA2P5
ENSG00000163293,NIPAL1
ENSG00000104361,NIPAL2
ENSG00000001461,NIPAL3
ENSG00000172548,NIPAL4
ENSG00000164190,NIPBL
ENSG00000184117,NIPSNAP1
ENSG00000146729,NIPSNAP2
ENSG00000136783,NIPSNAP3A
ENSG00000165028,NIPSNAP3B
ENSG00000010322,NISCH
ENSG00000158793,NIT1
ENSG00000114021,NIT2
ENSG00000084628,NKAIN1
ENSG00000242943,NKAIN1P1
ENSG00000188580,NKAIN2
ENSG00000185942,NKAIN3
ENSG00000101198,NKAIN4
ENSG00000101882,NKAP
ENSG00000189134,NKAPL
ENSG00000233382,NKAPP1
ENSG00000140807,NKD1
ENSG00000145506,NKD2
ENSG00000105374,NKG7
ENSG00000278709,NKILA
ENSG00000197885,NKIRAS1
ENSG00000168256,NKIRAS2
ENSG00000179846,NKPD1
ENSG00000186416,NKRF
ENSG00000114857,NKTR
ENSG00000235608,NKX1-1
ENSG00000229544,NKX1-2
ENSG00000136352,NKX2-1
ENSG00000253563,NKX2-1-AS1
ENSG00000125820,NKX2-2
ENSG00000258197,NKX2-2-AS1
ENSG00000119919,NKX2-3
ENSG00000125816,NKX2-4
ENSG00000183072,NKX2-5
ENSG00000180053,NKX2-6
ENSG00000136327,NKX2-8
ENSG00000167034,NKX3-1
ENSG00000109705,NKX3-2
ENSG00000163623,NKX6-1
ENSG00000148826,NKX6-2
ENSG00000165066,NKX6-3
ENSG00000073536,NLE1
ENSG00000169760,NLGN1
ENSG00000228213,NLGN1-AS1
ENSG00000169992,NLGN2
ENSG00000196338,NLGN3
ENSG00000146938,NLGN4X
ENSG00000165246,NLGN4Y
ENSG00000228787,NLGN4Y-AS1
ENSG00000087095,NLK
ENSG00000123213,NLN
ENSG00000167984,NLRC3
ENSG00000091106,NLRC4
ENSG00000140853,NLRC5
ENSG00000091592,NLRP1
ENSG00000022556,NLRP2
ENSG00000215174,NLRP2B
ENSG00000162711,NLRP3
ENSG00000277883,NLRP3P1
ENSG00000160505,NLRP4
ENSG00000171487,NLRP5
ENSG00000174885,NLRP6
ENSG00000167634,NLRP7
ENSG00000179709,NLRP8
ENSG00000185792,NLRP9
ENSG00000256581,NLRP9P1
ENSG00000160703,NLRX1
ENSG00000197696,NMB
ENSG00000135577,NMBR
ENSG00000169251,NMD3
ENSG00000226342,NMD3P1
ENSG00000231504,NMD3P2
ENSG00000239672,NME1
ENSG00000011052,NME1-NME2
ENSG00000237175,NME1P1
ENSG00000243678,NME2
ENSG00000123009,NME2P1
ENSG00000103024,NME3
ENSG00000103202,NME4
ENSG00000112981,NME5
ENSG00000172113,NME6
ENSG00000143156,NME7
ENSG00000086288,NME8
ENSG00000181322,NME9
ENSG00000123609,NMI
ENSG00000173614,NMNAT1
ENSG00000259167,NMNAT1P1
ENSG00000225719,NMNAT1P2
ENSG00000238077,NMNAT1P3
ENSG00000248745,NMNAT1P4
ENSG00000259573,NMNAT1P5
ENSG00000157064,NMNAT2
ENSG00000163864,NMNAT3
ENSG00000153406,NMRAL1
ENSG00000171658,NMRAL2P
ENSG00000106733,NMRK1
ENSG00000077009,NMRK2
ENSG00000204640,NMS
ENSG00000136448,NMT1
ENSG00000152465,NMT2
ENSG00000242752,NMTRQ-TTG12-1
ENSG00000241225,NMTRS-TGA3-1
ENSG00000109255,NMU
ENSG00000171596,NMUR1
ENSG00000132911,NMUR2
ENSG00000053438,NNAT
ENSG00000166741,NNMT
ENSG00000112992,NNT
ENSG00000248092,NNT-AS1
ENSG00000084092,NOA1
ENSG00000141101,NOB1
ENSG00000106410,NOBOX
ENSG00000188976,NOC2L
ENSG00000213225,NOC2LP1
ENSG00000217950,NOC2LP2
ENSG00000173145,NOC3L
ENSG00000184967,NOC4L
ENSG00000151014,NOCT
ENSG00000106100,NOD1
ENSG00000167207,NOD2
ENSG00000156574,NODAL
ENSG00000183691,NOG
ENSG00000140939,NOL3
ENSG00000101746,NOL4
ENSG00000197183,NOL4L
ENSG00000165271,NOL6
ENSG00000225921,NOL7
ENSG00000198000,NOL8
ENSG00000248327,NOL8P1
ENSG00000162408,NOL9
ENSG00000166197,NOLC1
ENSG00000146909,NOM1
ENSG00000103512,NOMO1
ENSG00000185164,NOMO2
ENSG00000103226,NOMO3
ENSG00000147140,NONO
ENSG00000237522,NONOP2
ENSG00000111641,NOP2
ENSG00000196943,NOP9
ENSG00000260032,NORAD
ENSG00000089250,NOS1
ENSG00000198929,NOS1AP
ENSG00000007171,NOS2
ENSG00000167494,NOS2P2
ENSG00000230528,NOS2P3
ENSG00000264892,NOS2P4
ENSG00000164867,NOS3
ENSG00000142546,NOSIP
ENSG00000163072,NOSTRIN
ENSG00000148400,NOTCH1
ENSG00000134250,NOTCH2
ENSG00000264343,NOTCH2NL
ENSG00000226446,NOTCH2P1
ENSG00000074181,NOTCH3
ENSG00000204301,NOTCH4
ENSG00000214513,NOTO
ENSG00000185269,NOTUM
ENSG00000136999,NOV
ENSG00000139910,NOVA1
ENSG00000104967,NOVA2
ENSG00000007952,NOX1
ENSG00000074771,NOX3
ENSG00000086991,NOX4
ENSG00000255346,NOX5
ENSG00000188747,NOXA1
ENSG00000196408,NOXO1
ENSG00000165555,NOXRED1
ENSG00000185823,NPAP1
ENSG00000214695,NPAP1P2
ENSG00000237740,NPAP1P3
ENSG00000236521,NPAP1P4
ENSG00000238002,NPAP1P6
ENSG00000277357,NPAP1P7
ENSG00000130751,NPAS1
ENSG00000170485,NPAS2
ENSG00000151322,NPAS3
ENSG00000174576,NPAS4
ENSG00000149308,NPAT
ENSG00000183979,NPB
ENSG00000183729,NPBWR1
ENSG00000125522,NPBWR2
ENSG00000141458,NPC1
ENSG00000015520,NPC1L1
ENSG00000119655,NPC2
ENSG00000107281,NPDC1
ENSG00000215440,NPEPL1
ENSG00000141279,NPEPPS
ENSG00000139574,NPFF
ENSG00000148734,NPFFR1
ENSG00000056291,NPFFR2
ENSG00000144061,NPHP1
ENSG00000113971,NPHP3
ENSG00000274810,NPHP3-ACAD11
ENSG00000248724,NPHP3-AS1
ENSG00000131697,NPHP4
ENSG00000161270,NPHS1
ENSG00000116218,NPHS2
ENSG00000183426,NPIPA1
ENSG00000254852,NPIPA2
ENSG00000224712,NPIPA3
ENSG00000183793,NPIPA5
ENSG00000214967,NPIPA7
ENSG00000214940,NPIPA8
ENSG00000257513,NPIPB1P
ENSG00000234719,NPIPB2
ENSG00000169246,NPIPB3
ENSG00000185864,NPIPB4
ENSG00000243716,NPIPB5
ENSG00000198156,NPIPB6
ENSG00000233232,NPIPB7
ENSG00000255524,NPIPB8
ENSG00000196993,NPIPB9
ENSG00000188599,NPIPP1
ENSG00000135838,NPL
ENSG00000182446,NPLOC4
ENSG00000181163,NPM1
ENSG00000226703,NPM1P4
ENSG00000258925,NPM1P5
ENSG00000213881,NPM1P6
ENSG00000236285,NPM1P8
ENSG00000231066,NPM1P9
ENSG00000158806,NPM2
ENSG00000107833,NPM3
ENSG00000168743,NPNT
ENSG00000175206,NPPA
ENSG00000120937,NPPB
ENSG00000163273,NPPC
ENSG00000169418,NPR1
ENSG00000159899,NPR2
ENSG00000113389,NPR3
ENSG00000114388,NPRL2
ENSG00000103148,NPRL3
ENSG00000214285,NPS
ENSG00000187258,NPSR1
ENSG00000197085,NPSR1-AS1
ENSG00000156642,NPTN
ENSG00000281183,NPTN-IT1
ENSG00000171246,NPTX1
ENSG00000106236,NPTX2
ENSG00000221890,NPTXR
ENSG00000105954,NPVF
ENSG00000183971,NPW
ENSG00000122585,NPY
ENSG00000164128,NPY1R
ENSG00000185149,NPY2R
ENSG00000204174,NPY4R
ENSG00000264717,NPY4R2
ENSG00000164129,NPY5R
ENSG00000226306,NPY6R
ENSG00000181019,NQO1
ENSG00000124588,NQO2
ENSG00000126368,NR1D1
ENSG00000174738,NR1D2
ENSG00000131408,NR1H2
ENSG00000025434,NR1H3
ENSG00000012504,NR1H4
ENSG00000227970,NR1H5P
